from,to,weight,geometry
5560690846,5558759557,48.60994978712606,"LINESTRING (112.7928116 -7.2807703, 112.7931111 -7.2804496)"
5560690846,5558759557,81.35929753604226,"LINESTRING (112.7928116 -7.2807703, 112.7928959 -7.2808689, 112.792916 -7.2808729, 112.7929415 -7.2808583, 112.7932017 -7.2805763, 112.793212 -7.2805496, 112.7931936 -7.2805244, 112.7931111 -7.2804496)"
5560690846,12777682963,30.197568461614733,"LINESTRING (112.7928116 -7.2807703, 112.7930689 -7.280863099999999)"
5560690849,1362399543,230.03061959469255,"LINESTRING (112.7925789 -7.2818302, 112.7923143 -7.2829925, 112.7923138 -7.2830513, 112.7923468 -7.2831008, 112.792393 -7.2831437, 112.7924533 -7.2831657, 112.793087 -7.2832359)"
5560690849,9186719868,12.161010017308683,"LINESTRING (112.7925789 -7.2818302, 112.7926384 -7.2818347, 112.7926887 -7.28184)"
4466018463,5563912239,17.235914468512494,"LINESTRING (112.800751 -7.2760977, 112.800772 -7.2762513)"
4466018463,7227235314,4.319261736669463,"LINESTRING (112.800751 -7.2760977, 112.8007458 -7.2760592)"
4466018463,6877565795,72.50993049920456,"LINESTRING (112.800751 -7.2760977, 112.8006978 -7.2761098, 112.8006569 -7.2761145, 112.800619 -7.2761148, 112.8005543 -7.2761131, 112.8005248 -7.2761125, 112.8002874 -7.2761145, 112.8001898 -7.2761198, 112.8000956 -7.2761251)"
5560690853,9676170378,3.620560141489973,"LINESTRING (112.7995241 -7.2819354, 112.7995364 -7.2819355, 112.7995569 -7.2819365)"
5560690853,12777683143,30.74951282197865,"LINESTRING (112.7995241 -7.2819354, 112.7993204 -7.281746600000001)"
5560690854,9676170378,165.32867840121264,"LINESTRING (112.7995671 -7.2834233, 112.7995569 -7.2819365)"
5560690854,5555975110,35.36911165597706,"LINESTRING (112.7995671 -7.2834233, 112.7998877 -7.2834167)"
5560690854,5555975109,151.67649797233395,"LINESTRING (112.7995671 -7.2834233, 112.7995257 -7.284371, 112.7995283 -7.2844142, 112.7995437 -7.2844461, 112.7995981 -7.2844435, 112.7998832 -7.2844434)"
5560690854,5561489998,18.6373491565699,"LINESTRING (112.7995671 -7.2834233, 112.7994623 -7.2834409, 112.7994007 -7.2834524)"
5560690855,5560690861,238.2720735154752,"LINESTRING (112.7985794 -7.2815287, 112.7980618 -7.2815112, 112.7980269 -7.2814889, 112.7980176 -7.281449, 112.7980328 -7.2799021)"
5560690858,5560915140,39.198831031863854,"LINESTRING (112.7995881 -7.2796992, 112.7998293 -7.2799581)"
5560690858,6402008061,20.07835910244482,"LINESTRING (112.7995881 -7.2796992, 112.7994583 -7.2798258)"
5560690858,6402008077,66.3502797300735,"LINESTRING (112.7995881 -7.2796992, 112.7993023 -7.2794083, 112.7992871 -7.2794066, 112.7992742 -7.2794109, 112.7991589 -7.2795254)"
5560690860,6402008065,31.216764762545967,"LINESTRING (112.7986486 -7.2799238, 112.7986533 -7.2796431)"
5560690860,5560690859,53.40954792586418,"LINESTRING (112.7986486 -7.2799238, 112.7986874 -7.2799404, 112.7987062 -7.2799504, 112.7987223 -7.2799617, 112.7990073 -7.2802414)"
5560690860,5560690859,94.43310797737254,"LINESTRING (112.7986486 -7.2799238, 112.7986541 -7.2803222, 112.7986757 -7.2803781, 112.7987297 -7.2804034, 112.7987981 -7.2803981, 112.7989054 -7.2803449, 112.7990073 -7.2802414)"
5560690860,6402008063,18.04130849505394,"LINESTRING (112.7986486 -7.2799238, 112.7985815 -7.2799158, 112.7984856 -7.2799198)"
5560690861,5558759523,32.9417392417478,"LINESTRING (112.7980328 -7.2799021, 112.798013 -7.2796065)"
5560690861,6402008051,12.410716036912676,"LINESTRING (112.7980328 -7.2799021, 112.798145 -7.2799105)"
5560690861,5560690855,238.2720735154752,"LINESTRING (112.7980328 -7.2799021, 112.7980176 -7.281449, 112.7980269 -7.2814889, 112.7980618 -7.2815112, 112.7985794 -7.2815287)"
5560690859,6402008061,67.89807178222551,"LINESTRING (112.7990073 -7.2802414, 112.7994583 -7.2798258)"
5560690859,5560690860,94.43310797737254,"LINESTRING (112.7990073 -7.2802414, 112.7989054 -7.2803449, 112.7987981 -7.2803981, 112.7987297 -7.2804034, 112.7986757 -7.2803781, 112.7986541 -7.2803222, 112.7986486 -7.2799238)"
5560690859,5560690860,53.40954792586418,"LINESTRING (112.7990073 -7.2802414, 112.7987223 -7.2799617, 112.7987062 -7.2799504, 112.7986874 -7.2799404, 112.7986486 -7.2799238)"
5560690859,12777682974,23.778183999908897,"LINESTRING (112.7990073 -7.2802414, 112.7988645 -7.2800812)"
5560690859,12777682975,30.531124135398713,"LINESTRING (112.7990073 -7.2802414, 112.799283 -7.2802169)"
5560690865,5560690866,13.102185945664173,"LINESTRING (112.7951262 -7.2793679, 112.7951113 -7.2794848)"
5560690865,5558758197,10.153060455203818,"LINESTRING (112.7951262 -7.2793679, 112.7952053 -7.2793212)"
5560690866,6751581504,11.263643770655744,"LINESTRING (112.7951113 -7.2794848, 112.7950484 -7.2795646)"
5560690866,9676342840,90.40198772078105,"LINESTRING (112.7951113 -7.2794848, 112.7952314 -7.2795553, 112.7952998 -7.2796058, 112.7953487 -7.2796677, 112.7953903 -7.2797196, 112.7954252 -7.2797555, 112.7954748 -7.2797927, 112.7956063 -7.2798353, 112.7958034 -7.2798526)"
5560690862,6402008075,13.844998011279632,"LINESTRING (112.8001231 -7.280273, 112.8000393 -7.2801803)"
5560690862,6402008070,18.822791251729978,"LINESTRING (112.8001231 -7.280273, 112.7999991 -7.2803893)"
5560690862,9676923831,356.6780029574659,"LINESTRING (112.8001231 -7.280273, 112.8005509 -7.2806814, 112.8005945 -7.280704, 112.8006375 -7.280714, 112.8008207 -7.2807214, 112.8011214 -7.2807214, 112.801149 -7.2807319, 112.8011611 -7.2807579, 112.8011772 -7.2810964, 112.8011692 -7.281131, 112.8011329 -7.281143, 112.8004329 -7.2811177, 112.7995451 -7.2810978)"
6618556598,6621542614,96.06792694098355,"LINESTRING (112.7998429 -7.2861874, 112.8004087 -7.2863537, 112.8004315 -7.2863687, 112.8004389 -7.2863763, 112.8004423 -7.2863883, 112.8004396 -7.2864049, 112.8004289 -7.2864285, 112.8004255 -7.2864442, 112.8004255 -7.2864628, 112.8004312 -7.2864734, 112.8004419 -7.2864807, 112.8004671 -7.2864911, 112.8004848 -7.2864978, 112.8005631 -7.2865183)"
6618556598,6618556595,26.445929275514057,"LINESTRING (112.7998429 -7.2861874, 112.7998012 -7.2863537, 112.7997887 -7.286419)"
6618556598,6618556600,37.473460953741466,"LINESTRING (112.7998429 -7.2861874, 112.7999018 -7.285952, 112.7999291 -7.2858615)"
6618556600,6618556525,157.02794073402305,"LINESTRING (112.7999291 -7.2858615, 112.8005067 -7.2860531, 112.8006233 -7.2860877, 112.8007829 -7.2861103, 112.8008527 -7.2861143, 112.8009291 -7.2861222, 112.8009894 -7.2861289, 112.8011068 -7.2861728, 112.8012914 -7.2862461)"
6618556600,6618556598,37.473460953741466,"LINESTRING (112.7999291 -7.2858615, 112.7999018 -7.285952, 112.7998429 -7.2861874)"
6618556600,6618556602,42.277535203061426,"LINESTRING (112.7999291 -7.2858615, 112.7999876 -7.2856673, 112.8000614 -7.285521, 112.800068 -7.2855087)"
6618556602,6618556518,155.07200240282035,"LINESTRING (112.800068 -7.2855087, 112.8005636 -7.2857551, 112.800622 -7.285783, 112.800685 -7.2858016, 112.8007494 -7.2858116, 112.8008801 -7.2858189, 112.8010243 -7.2858509, 112.8011584 -7.2858874, 112.8012332 -7.2859107, 112.8013836 -7.285964)"
6618556602,6618556600,42.277535203061426,"LINESTRING (112.800068 -7.2855087, 112.8000614 -7.285521, 112.7999876 -7.2856673, 112.7999291 -7.2858615)"
6618556602,5561060098,28.89827883531962,"LINESTRING (112.800068 -7.2855087, 112.8001459 -7.285364, 112.8002053 -7.2852884)"
6618556595,6621542614,95.2601372319914,"LINESTRING (112.7997887 -7.286419, 112.8003957 -7.2865855, 112.8004691 -7.2866118, 112.8004963 -7.2866171, 112.8005201 -7.2866104, 112.8005429 -7.2865785, 112.8005631 -7.2865183)"
6618556595,3122244053,175.31467886256712,"LINESTRING (112.7997887 -7.286419, 112.7997677 -7.286528, 112.7997664 -7.2866238, 112.7997704 -7.2866982, 112.7997825 -7.2867355, 112.7998312 -7.2867847, 112.800273 -7.2868665, 112.80036 -7.2868933, 112.8004279 -7.2869141, 112.800982 -7.2871011)"
6618556595,6618556598,26.445929275514057,"LINESTRING (112.7997887 -7.286419, 112.7998012 -7.2863537, 112.7998429 -7.2861874)"
6618556612,5561060098,25.345407285328918,"LINESTRING (112.8003336 -7.2850993, 112.8002053 -7.2852884)"
6618556612,4441740781,63.22969645517883,"LINESTRING (112.8003336 -7.2850993, 112.8003752 -7.2850314, 112.8004308 -7.2849494, 112.8006132 -7.2846035)"
6618556612,4441741393,137.95240184313178,"LINESTRING (112.8003336 -7.2850993, 112.8003839 -7.2851237, 112.8006239 -7.2852288, 112.8009163 -7.2853272, 112.8011899 -7.2854123, 112.8015133 -7.2855059)"
6618556623,1722835529,51.73639431150598,"LINESTRING (112.7984571 -7.2892587, 112.7984807 -7.2890976, 112.798481 -7.2890674, 112.7984787 -7.2890287, 112.7984762 -7.2890078, 112.7984724 -7.2889871, 112.7984694 -7.288976, 112.7984678 -7.2889659, 112.7984677 -7.2889527, 112.7984705 -7.2889306, 112.7984818 -7.2888942, 112.7985151 -7.2888039)"
6618556624,1365152950,193.82038560625332,"LINESTRING (112.7976796 -7.2859877, 112.7994152 -7.2857149)"
6618556624,1365152951,146.35902104031246,"LINESTRING (112.7976796 -7.2859877, 112.7963695 -7.2861968)"
6618556624,1365152957,48.55995395913861,"LINESTRING (112.7976796 -7.2859877, 112.797682 -7.2860033, 112.7977474 -7.2864192)"
6618556624,2536041080,25.118596544372714,"LINESTRING (112.7976796 -7.2859877, 112.7976501 -7.2858003, 112.7976439 -7.2857646)"
6618556638,4538966598,28.271387986683173,"LINESTRING (112.7975696 -7.2885367, 112.7973168 -7.2885787)"
5556132772,1722835489,48.1664682646737,"LINESTRING (112.8010592 -7.2876214, 112.8014802 -7.2877365)"
10223331629,5560915157,4.114665014367022,"LINESTRING (112.8011524 -7.2819432, 112.8011151 -7.2819426)"
6869395857,4441740778,82.80910264030445,"LINESTRING (112.8010783 -7.2842164, 112.8015239 -7.2843849, 112.8015393 -7.2844015, 112.8015432 -7.2844286, 112.8015457 -7.2844622, 112.8015455 -7.2844737, 112.8015498 -7.2844886, 112.8015557 -7.2844946, 112.8015631 -7.2844977, 112.8016994 -7.2845493)"
6869395857,4441740762,50.43647884894375,"LINESTRING (112.8010783 -7.2842164, 112.8008795 -7.2841428, 112.8008674 -7.2841338, 112.8008633 -7.2841226, 112.8008833 -7.284071, 112.8009385 -7.2839197)"
6869395857,6869395861,52.647770459625775,"LINESTRING (112.8010783 -7.2842164, 112.8010002 -7.2844288, 112.8009653 -7.2844487, 112.8009318 -7.2844487, 112.8007641 -7.2843969)"
6869395861,6869395857,52.647770459625775,"LINESTRING (112.8007641 -7.2843969, 112.8009318 -7.2844487, 112.8009653 -7.2844487, 112.8010002 -7.2844288, 112.8010783 -7.2842164)"
6869395864,6402008298,33.034942487943866,"LINESTRING (112.7963251 -7.2778299, 112.7963455 -7.2775335)"
6869395864,6869395865,9.487994101128638,"LINESTRING (112.7963251 -7.2778299, 112.7963204 -7.2779151)"
6869395864,6869395865,22.02784490608619,"LINESTRING (112.7963251 -7.2778299, 112.7963777 -7.2778277, 112.7963758 -7.2779185, 112.7963204 -7.2779151)"
6869395864,6869395865,127.95894669275137,"LINESTRING (112.7963251 -7.2778299, 112.7962305 -7.2778247, 112.7962334 -7.2776827, 112.796098 -7.27768, 112.79609 -7.2780739, 112.7962279 -7.2780767, 112.7962312 -7.2779156, 112.7963204 -7.2779151)"
6869395864,12777682940,18.23085338674884,"LINESTRING (112.7963251 -7.2778299, 112.7961825 -7.277747000000001)"
6869395865,6402008299,19.96433693157025,"LINESTRING (112.7963204 -7.2779151, 112.7962983 -7.2780933)"
6869395865,6869395864,9.487994101128638,"LINESTRING (112.7963204 -7.2779151, 112.7963251 -7.2778299)"
6869395865,6869395864,127.95894669275138,"LINESTRING (112.7963204 -7.2779151, 112.7962312 -7.2779156, 112.7962279 -7.2780767, 112.79609 -7.2780739, 112.796098 -7.27768, 112.7962334 -7.2776827, 112.7962305 -7.2778247, 112.7963251 -7.2778299)"
6869395865,6869395864,22.027844906086194,"LINESTRING (112.7963204 -7.2779151, 112.7963758 -7.2779185, 112.7963777 -7.2778277, 112.7963251 -7.2778299)"
6869395865,12777683059,3.2580158510282526,"LINESTRING (112.7963204 -7.2779151, 112.7963204 -7.2778858)"
6419589564,4466018439,42.9204046504309,"LINESTRING (112.8008059 -7.2744893, 112.8007797 -7.2744611, 112.8007269 -7.2744133, 112.8007076 -7.2744001, 112.8006767 -7.274385, 112.8006255 -7.2743718, 112.8005791 -7.2743668, 112.8004576 -7.2743688)"
3122244053,831069667,22.285130840138034,"LINESTRING (112.800982 -7.2871011, 112.8010679 -7.2869197)"
3122244053,9880655699,42.16597837574129,"LINESTRING (112.800982 -7.2871011, 112.8009444 -7.2871985, 112.8008835 -7.2873421, 112.8008407 -7.2874534)"
3122244053,6618556595,175.3146788625671,"LINESTRING (112.800982 -7.2871011, 112.8004279 -7.2869141, 112.80036 -7.2868933, 112.800273 -7.2868665, 112.7998312 -7.2867847, 112.7997825 -7.2867355, 112.7997704 -7.2866982, 112.7997664 -7.2866238, 112.7997677 -7.286528, 112.7997887 -7.286419)"
5291764231,5558758181,15.170578092580973,"LINESTRING (112.79488 -7.2761195, 112.7947429 -7.2761086)"
5291764231,6751564840,33.101259087796734,"LINESTRING (112.79488 -7.2761195, 112.7950443 -7.2761264, 112.7950485 -7.2761268, 112.7950518 -7.276128, 112.7950539 -7.2761291, 112.7950558 -7.2761308, 112.7950592 -7.2761346, 112.7950619 -7.2761392, 112.7950635 -7.2761436, 112.7950644 -7.2761484, 112.7950635 -7.2761954, 112.7950624 -7.2762004, 112.7950605 -7.2762039, 112.7950564 -7.2762089, 112.7950479 -7.2762135, 112.7950396 -7.2762156, 112.7950182 -7.2762182)"
5291764231,5291764233,35.791999606926254,"LINESTRING (112.79488 -7.2761195, 112.7948941 -7.2759216, 112.7948982 -7.275869, 112.7949049 -7.2758512, 112.7949124 -7.2758391, 112.7949203 -7.2758278, 112.7949389 -7.2758128)"
5291764231,6751564841,16.068312443941206,"LINESTRING (112.79488 -7.2761195, 112.7948801 -7.2761797, 112.7948807 -7.276189, 112.7948829 -7.2761954, 112.7948857 -7.2761999, 112.7948901 -7.2762049, 112.7948961 -7.2762095, 112.7949026 -7.2762132, 112.7949089 -7.2762156, 112.7949244 -7.2762176, 112.7949437 -7.2762176)"
5291764233,1365144344,6.423554006488072,"LINESTRING (112.7949389 -7.2758128, 112.7949265 -7.2757866, 112.7949238 -7.2757579)"
5291764233,5291764231,35.791999606926254,"LINESTRING (112.7949389 -7.2758128, 112.7949203 -7.2758278, 112.7949124 -7.2758391, 112.7949049 -7.2758512, 112.7948982 -7.275869, 112.7948941 -7.2759216, 112.79488 -7.2761195)"
6402008011,9676827817,9.01115037468259,"LINESTRING (112.7941969 -7.2825775, 112.794143 -7.2825166)"
6402008011,6402008011,226.49029804905427,"LINESTRING (112.7941969 -7.2825775, 112.7945937 -7.2829681, 112.7946266 -7.2830147, 112.7946156 -7.2830515, 112.7943805 -7.2832807, 112.7943362 -7.2832848, 112.7942973 -7.2832675, 112.7939225 -7.2829016, 112.7939057 -7.282877, 112.7939057 -7.2828557, 112.7941969 -7.2825775)"
6402008011,6402008011,226.49029804905427,"LINESTRING (112.7941969 -7.2825775, 112.7939057 -7.2828557, 112.7939057 -7.282877, 112.7939225 -7.2829016, 112.7942973 -7.2832675, 112.7943362 -7.2832848, 112.7943805 -7.2832807, 112.7946156 -7.2830515, 112.7946266 -7.2830147, 112.7945937 -7.2829681, 112.7941969 -7.2825775)"
6402008011,12777683183,39.97545896429478,"LINESTRING (112.7941969 -7.2825775, 112.7941154 -7.2829278)"
4539165260,3010008445,21.251361636372735,"LINESTRING (112.800765 -7.2742134, 112.8007799 -7.2742228, 112.8007943 -7.2742354, 112.8008057 -7.2742537, 112.8008161 -7.2742803, 112.8008268 -7.2743219, 112.8008294 -7.2743491, 112.8008314 -7.2743833)"
4539165260,6877565852,30.203766805639546,"LINESTRING (112.800765 -7.2742134, 112.8007701 -7.2741745, 112.8007708 -7.2739421)"
4539165263,3010008445,33.58540429630657,"LINESTRING (112.8005626 -7.2742766, 112.8006776 -7.2742837, 112.8007472 -7.2743062, 112.8007941 -7.2743367, 112.8008314 -7.2743833)"
4539165263,4539165260,23.95623037958933,"LINESTRING (112.8005626 -7.2742766, 112.8006569 -7.2742351, 112.8007125 -7.2742125, 112.8007289 -7.2742083, 112.8007462 -7.2742076, 112.800765 -7.2742134)"
1365142117,1365142119,62.59749373530656,"LINESTRING (112.7951823 -7.2753171, 112.7946259 -7.275428)"
1365142117,1365144306,44.484375754752335,"LINESTRING (112.7951823 -7.2753171, 112.7951234 -7.2754313, 112.7951026 -7.2755009, 112.7950716 -7.2755978, 112.7950532 -7.2756936)"
1365142119,2320326412,87.31840413405493,"LINESTRING (112.7946259 -7.275428, 112.7938575 -7.2756169)"
2536041066,3122484902,13.54416021639416,"LINESTRING (112.7958233 -7.2881084, 112.7958419 -7.2882288)"
2536041066,4538966186,50.58858320102964,"LINESTRING (112.7958233 -7.2881084, 112.7957538 -7.2876587)"
2536041066,6402008180,244.13802900578315,"LINESTRING (112.7958233 -7.2881084, 112.7957645 -7.2881137, 112.7946336 -7.288275, 112.7946162 -7.2882755, 112.7945956 -7.2882736, 112.7945775 -7.2882678, 112.7945357 -7.2882493, 112.7944965 -7.288236, 112.7944512 -7.2882271, 112.7943895 -7.2882271, 112.7938639 -7.2883021, 112.7938145 -7.2882972, 112.7936461 -7.2882369)"
2536041076,2108765037,80.37262695100303,"LINESTRING (112.7962735 -7.2858749, 112.7969913 -7.2857504)"
2536041076,2536041077,11.770198864015448,"LINESTRING (112.7962735 -7.2858749, 112.7962905 -7.2859794)"
2536041079,2536041078,11.852858935356469,"LINESTRING (112.7948919 -7.286217, 112.7948854 -7.2861106)"
2536041079,4538966174,134.56937911277603,"LINESTRING (112.7948919 -7.286217, 112.793687 -7.2864072)"
2536041077,2108872146,83.3490020575372,"LINESTRING (112.7962905 -7.2859794, 112.795545 -7.286102)"
2536041077,2536041076,11.770198864015448,"LINESTRING (112.7962905 -7.2859794, 112.7962735 -7.2858749)"
2536041077,1365152951,25.712477433829417,"LINESTRING (112.7962905 -7.2859794, 112.7963197 -7.2860717, 112.7963695 -7.2861968)"
2536041078,2536041079,11.852858935356469,"LINESTRING (112.7948854 -7.2861106, 112.7948919 -7.286217)"
2536041078,5438779021,87.60725780143817,"LINESTRING (112.7948854 -7.2861106, 112.7956649 -7.2859593)"
2536041078,5438779021,173.4733532065675,"LINESTRING (112.7948854 -7.2861106, 112.7948834 -7.2860823, 112.7948821 -7.2860451, 112.7948754 -7.2859892, 112.7948834 -7.2859094, 112.7949298 -7.2858612, 112.7951799 -7.2856252, 112.7951819 -7.2855305, 112.7952106 -7.285497, 112.7952307 -7.2854691, 112.7952884 -7.2854451, 112.7953783 -7.2854451, 112.7954493 -7.2854797, 112.7955177 -7.2855702, 112.7955472 -7.2856846, 112.7955714 -7.2857591, 112.7955861 -7.2857963, 112.7956393 -7.2858249, 112.7956535 -7.2859096, 112.7956649 -7.2859593)"
2536041078,12777683285,36.9005198054127,"LINESTRING (112.7948854 -7.2861106, 112.7946044 -7.285930500000001)"
2536041082,1362399237,11.548054684708912,"LINESTRING (112.7981962 -7.2856648, 112.7981854 -7.2855615)"
2536041082,2536041080,61.91974502166977,"LINESTRING (112.7981962 -7.2856648, 112.7976439 -7.2857646)"
2536041083,2536041084,8.695220420862011,"LINESTRING (112.7992979 -7.2841238, 112.7993767 -7.2841215)"
2536041083,2536041086,118.88050604982844,"LINESTRING (112.7992979 -7.2841238, 112.7993039 -7.2830547)"
2536041084,2536041083,8.695220420862011,"LINESTRING (112.7993767 -7.2841215, 112.7992979 -7.2841238)"
2536041084,2536041082,274.39785651699844,"LINESTRING (112.7993767 -7.2841215, 112.7993582 -7.2851488, 112.7993519 -7.2852789, 112.7993411 -7.2853808, 112.7993131 -7.2854451, 112.7992569 -7.2854886, 112.7981962 -7.2856648)"
2536041080,2536041077,151.17506011909106,"LINESTRING (112.7976439 -7.2857646, 112.7962905 -7.2859794)"
2536041080,6618556624,25.118596544372714,"LINESTRING (112.7976439 -7.2857646, 112.7976501 -7.2858003, 112.7976796 -7.2859877)"
2536041086,2536041088,9.670389943636943,"LINESTRING (112.7993039 -7.2830547, 112.7993915 -7.2830583)"
2536041086,9676170365,181.11681277543812,"LINESTRING (112.7993039 -7.2830547, 112.7993579 -7.2821229, 112.7993494 -7.2820332, 112.7993211 -7.2819651, 112.7992753 -7.2819152, 112.7991937 -7.2819037, 112.7988081 -7.2819034)"
2536041088,5561489998,43.833729577566984,"LINESTRING (112.7993915 -7.2830583, 112.7994007 -7.2834524)"
2536041088,2536041086,9.670389943636943,"LINESTRING (112.7993915 -7.2830583, 112.7993039 -7.2830547)"
2536041092,2536041094,7.486655740171789,"LINESTRING (112.7985639 -7.281836, 112.7985681 -7.2819032)"
2536041092,2536041088,225.07798976836938,"LINESTRING (112.7985639 -7.281836, 112.7992639 -7.2818252, 112.7993359 -7.2818387, 112.7993961 -7.2818879, 112.7994193 -7.2819475, 112.799447 -7.2820542, 112.7993915 -7.2830583)"
2536041094,2536041092,7.486655740171789,"LINESTRING (112.7985681 -7.2819032, 112.7985639 -7.281836)"
2536041094,9676170373,33.1173872971186,"LINESTRING (112.7985681 -7.2819032, 112.7982679 -7.2818976)"
2536041094,12777682978,48.01864132849861,"LINESTRING (112.7985681 -7.2819032, 112.7984542 -7.282319999999999)"
6013987536,6013987537,61.55959013899082,"LINESTRING (112.7901936 -7.2799484, 112.7903277 -7.2804858)"
6013987536,6013987537,61.55959013899082,"LINESTRING (112.7901936 -7.2799484, 112.7903277 -7.2804858)"
6013987536,6013987537,123.89498587886683,"LINESTRING (112.7901936 -7.2799484, 112.7899361 -7.2800309, 112.790038 -7.2805683, 112.7903277 -7.2804858)"
6013987536,6402023254,762.8356039355474,"LINESTRING (112.7901936 -7.2799484, 112.7907247 -7.2796628, 112.7907418 -7.2796481, 112.7908154 -7.2795851, 112.790852 -7.2795533, 112.7909493 -7.2793578, 112.7909929 -7.2792274, 112.7909365 -7.2790252, 112.7907836 -7.2788442, 112.7905664 -7.2787724, 112.7903679 -7.2787777, 112.7901855 -7.2770696, 112.7902418 -7.2767477, 112.7903786 -7.2765535, 112.7905717 -7.2764204, 112.7910224 -7.276298, 112.7928843 -7.2758945)"
6013987537,6013987536,61.55959013899082,"LINESTRING (112.7903277 -7.2804858, 112.7901936 -7.2799484)"
6013987537,6013987536,61.55959013899082,"LINESTRING (112.7903277 -7.2804858, 112.7901936 -7.2799484)"
6013987537,6013987536,123.89498587886683,"LINESTRING (112.7903277 -7.2804858, 112.790038 -7.2805683, 112.7899361 -7.2800309, 112.7901936 -7.2799484)"
6013987537,7030523530,3415.2670424330727,"LINESTRING (112.7903277 -7.2804858, 112.7902365 -7.2814303, 112.7900541 -7.2830134, 112.7899789 -7.2838514, 112.7897322 -7.2861794, 112.7896571 -7.2872756, 112.7893352 -7.2903671, 112.7920681 -7.2906081, 112.7923527 -7.2906332, 112.7931775 -7.29058, 112.7964994 -7.2901516, 112.7965692 -7.2896142, 112.7974302 -7.2894732, 112.7979413 -7.2871391, 112.7982818 -7.2871372, 112.7988169 -7.2872051, 112.7995477 -7.2874232, 112.7996725 -7.2867115, 112.7998924 -7.2858788, 112.8000359 -7.2855775, 112.8004 -7.2850407, 112.800563 -7.2845884, 112.8010082 -7.2835295, 112.8009519 -7.2832501, 112.8012282 -7.2828617, 112.8013033 -7.2825291, 112.8013462 -7.2817682, 112.8013458 -7.2806758, 112.8010323 -7.2806721, 112.8008546 -7.2799409)"
7679937241,6402008176,22.22696323878461,"LINESTRING (112.800587 -7.2837743, 112.8005809 -7.2835745)"
7679937241,6402008175,81.2234678705556,"LINESTRING (112.800587 -7.2837743, 112.8005801 -7.2838931, 112.8005536 -7.2839785, 112.800343 -7.284375, 112.8002934 -7.2844302)"
7679937241,5560915104,71.92493146005012,"LINESTRING (112.800587 -7.2837743, 112.8006884 -7.2836067, 112.8006957 -7.2835861, 112.8007004 -7.2835608, 112.8007031 -7.2832901, 112.8006971 -7.2832801, 112.8006817 -7.2832741, 112.8005759 -7.2832787)"
7679937242,6402008058,72.25093269343418,"LINESTRING (112.7982174 -7.2805277, 112.7982878 -7.2804393, 112.798316 -7.2804, 112.79833 -7.2803654, 112.7983408 -7.2802677, 112.7983495 -7.2799145)"
7679937245,6402008261,53.089809276996824,"LINESTRING (112.7978244 -7.2793843, 112.79787 -7.278909)"
7679937245,6402008159,75.53621204608689,"LINESTRING (112.7978244 -7.2793843, 112.7977453 -7.2794016, 112.7977292 -7.2794163, 112.7977198 -7.2794389, 112.7976944 -7.2797249, 112.7976592 -7.2799883)"
7679937245,12777682956,52.01295831812117,"LINESTRING (112.7978244 -7.2793843, 112.7973583 -7.2793133)"
7679937245,12777683090,7.500620015697412,"LINESTRING (112.7978244 -7.2793843, 112.7978358 -7.2794508)"
5561060077,831069667,47.1387294704103,"LINESTRING (112.801491 -7.2869787, 112.8012906 -7.2869457, 112.8010679 -7.2869197)"
5561060091,5556132778,17.955451377557356,"LINESTRING (112.8014454 -7.2857317, 112.8014049 -7.2858881)"
5561060091,5556132780,6.499135971778605,"LINESTRING (112.8014454 -7.2857317, 112.8014601 -7.2856751)"
5561060091,5561060098,146.70121079107085,"LINESTRING (112.8014454 -7.2857317, 112.8013495 -7.2857025, 112.8012345 -7.2856755, 112.8010874 -7.2856474, 112.8010283 -7.2856314, 112.800969 -7.2856174, 112.8008801 -7.2855961, 112.8008056 -7.2855708, 112.8006369 -7.2855205, 112.8005422 -7.2854891, 112.8004858 -7.2854624, 112.8002053 -7.2852884)"
5561060098,6618556612,25.345407285328918,"LINESTRING (112.8002053 -7.2852884, 112.8003336 -7.2850993)"
5561060098,5561060091,146.70121079107085,"LINESTRING (112.8002053 -7.2852884, 112.8004858 -7.2854624, 112.8005422 -7.2854891, 112.8006369 -7.2855205, 112.8008056 -7.2855708, 112.8008801 -7.2855961, 112.800969 -7.2856174, 112.8010283 -7.2856314, 112.8010874 -7.2856474, 112.8012345 -7.2856755, 112.8013495 -7.2857025, 112.8014454 -7.2857317)"
5561060098,6618556602,28.89827883531962,"LINESTRING (112.8002053 -7.2852884, 112.8001459 -7.285364, 112.800068 -7.2855087)"
4213697289,4213697290,140.20186147567608,"LINESTRING (112.7941633 -7.2902687, 112.7939991 -7.2890184)"
4213697290,1362399272,46.000029698319146,"LINESTRING (112.7939991 -7.2890184, 112.7935896 -7.2890968)"
4213697290,4213697291,43.56409763158875,"LINESTRING (112.7939991 -7.2890184, 112.7943887 -7.288954)"
4213697290,4213697289,140.20186147567608,"LINESTRING (112.7939991 -7.2890184, 112.7941633 -7.2902687)"
4213697291,4213697290,43.56409763158875,"LINESTRING (112.7943887 -7.288954, 112.7939991 -7.2890184)"
4213697291,4213697292,72.38459405909704,"LINESTRING (112.7943887 -7.288954, 112.7944817 -7.2895984)"
4213697291,4213697297,46.57353904677587,"LINESTRING (112.7943887 -7.288954, 112.7946839 -7.2889058, 112.7948058 -7.2888889)"
4213697292,4213697291,72.38459405909704,"LINESTRING (112.7944817 -7.2895984, 112.7943887 -7.288954)"
